"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Prostate"	"28010"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	200	41403	483.1
	"Prostate"	"28010"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	183	44908	407.5
	"Prostate"	"28010"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	167	48540	344.0
	"Prostate"	"28010"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	182	52077	349.5
	"Prostate"	"28010"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	158	55999	282.1
	"Prostate"	"28010"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	192	60294	318.4
	"Stomach"	"21020"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	16	675896	2.4
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	17	546332	3.1
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	16	582437	2.7
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	23	670706	3.4
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	21	756364	2.8
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	29	770356	3.8
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	17	461956	3.7
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	16	512241	3.1
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	18	560158	3.2
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	19	584906	3.2
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	19	642899	3.0
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	17	682542	2.5
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	16	692106	2.3
	"Stomach"	"21020"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	17	690320	2.5
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	23	461496	5.0
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	18	485477	3.7
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	23	489003	4.7
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	28	514059	5.4
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	30	552028	5.4
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	20	577295	3.5
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	35	593052	5.9
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	27	610899	4.4
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	22	626743	3.5
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	32	643927	5.0
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	24	664414	3.6
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	23	693576	3.3
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	22	713965	3.1
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	31	418151	7.4
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	19	441107	4.3
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	26	445870	5.8
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	30	469826	6.4
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	29	502153	5.8
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	24	525075	4.6
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	19	539324	3.5
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	25	556143	4.5
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	35	567664	6.2
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	29	579828	5.0
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	24	595693	4.0
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	24	619485	3.9
	"Stomach"	"21020"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	29	637138	4.6
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	21	408090	5.1
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	22	433447	5.1
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	25	445967	5.6
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	36	475613	7.6
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	33	511492	6.5
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	45	531641	8.5
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	43	551186	7.8
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	35	566819	6.2
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	43	583002	7.4
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	23	604806	3.8
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	44	628325	7.0
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	38	641954	5.9
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	37	645201	5.7
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	44	356351	12.3
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	36	379762	9.5
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	42	391381	10.7
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	40	417850	9.6
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	29	450143	6.4
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	50	469098	10.7
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	43	487592	8.8
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	46	502875	9.1
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	47	518947	9.1
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	36	537866	6.7
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	44	558965	7.9
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	41	572224	7.2
	"Stomach"	"21020"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	46	577659	8.0
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	18	328341	5.5
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	31	364084	8.5
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	45	383969	11.7
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	40	412417	9.7
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	49	446371	11.0
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	38	468047	8.1
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	35	485985	7.2
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	38	510275	7.4
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	50	532571	9.4
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	45	553608	8.1
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	48	571930	8.4
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	45	590862	7.6
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	40	590654	6.8
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	47	289359	16.2
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	34	316209	10.8
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	42	330861	12.7
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	53	354123	15.0
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	52	381414	13.6
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	63	399492	15.8
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	72	415669	17.3
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	55	436390	12.6
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	59	456186	12.9
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	62	477161	13.0
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	57	494370	11.5
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	65	512558	12.7
	"Stomach"	"21020"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	87	515964	16.9
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	33	227040	14.5
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	30	248170	12.1
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	28	260685	10.7
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	35	292538	12.0
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	44	333161	13.2
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	49	367316	13.3
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	64	404416	15.8
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	53	434287	12.2
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	50	455761	11.0
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	61	476458	12.8
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	61	495577	12.3
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	59	513517	11.5
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	66	526486	12.5
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	54	203500	26.5
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	61	220820	27.6
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	57	229773	24.8
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	73	255792	28.5
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	69	286803	24.1
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	58	312499	18.6
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	83	340949	24.3
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	84	362932	23.1
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	75	379435	19.8
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	79	395918	20.0
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	75	411530	18.2
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	85	427108	19.9
	"Stomach"	"21020"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	88	441421	19.9
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	49	181989	26.9
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	42	195811	21.4
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	29	202688	14.3
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	37	220296	16.8
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	49	240864	20.3
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	46	258736	17.8
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	44	275756	16.0
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	47	294760	15.9
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	52	321794	16.2
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	45	352840	12.8
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	57	384903	14.8
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	60	421045	14.3
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	63	441269	14.3
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	71	159687	44.5
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	79	173265	45.6
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	80	179193	44.6
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	66	194350	34.0
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	84	211255	39.8
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	77	224591	34.3
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	80	236723	33.8
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	80	251079	31.9
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	100	271680	36.8
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	75	294675	25.5
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	110	318540	34.5
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	88	346087	25.4
	"Stomach"	"21020"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	115	360180	31.9
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	42	155506	27.0
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	53	164731	32.2
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	62	168721	36.7
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	52	179838	28.9
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	58	193126	30.0
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	56	202978	27.6
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	65	214582	30.3
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	66	226351	29.2
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	62	240007	25.8
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	63	253471	24.9
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	66	269834	24.5
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	81	286167	28.3
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	61	298296	20.4
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	76	120586	63.0
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	75	128971	58.2
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	70	134260	52.1
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	91	146450	62.1
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	104	160466	64.8
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	126	171867	73.3
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	103	183594	56.1
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	93	194080	47.9
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	95	204841	46.4
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	125	215479	58.0
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	112	227312	49.3
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	111	238715	46.5
	"Stomach"	"21020"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	133	248218	53.6
	"Stomach"	"21020"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	71	126657	56.1
	"Stomach"	"21020"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	71	136499	52.0
	"Stomach"	"21020"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	68	140185	48.5
	"Stomach"	"21020"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	71	147917	48.0
	"Stomach"	"21020"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	78	158083	49.3
	"Stomach"	"21020"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	62	164524	37.7
	"Stomach"	"21020"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	81	170555	47.5
