"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	68	28479	238.8
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	72	29900	240.8
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	70	31150	224.7
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	75	32751	229.0
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	84	34614	242.7
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	89	36348	244.9
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	85	37687	225.5
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	67	16126	415.5
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	57	17893	318.6
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	63	18744	336.1
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	61	19644	310.5
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	68	20872	325.8
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	75	21858	343.1
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	94	22870	411.0
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	97	24077	402.9
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	100	25462	392.7
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	89	27066	328.8
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	93	28782	323.1
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	103	30626	336.3
	"Lung and Bronchus"	"22030"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	109	32060	340.0
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	33	14971	220.4
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	39	16491	236.5
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	33	17136	192.6
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	47	17919	262.3
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	44	18932	232.4
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	50	19631	254.7
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	72	20441	352.2
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	51	21031	242.5
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	67	21947	305.3
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	62	22891	270.8
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	68	23836	285.3
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	65	25007	259.9
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	75	25929	289.3
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	37	10048	368.2
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	41	11631	352.5
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	51	12246	416.5
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	59	12740	463.1
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	57	13585	419.6
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	60	14154	423.9
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	57	14927	381.9
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	80	15588	513.2
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	65	16262	399.7
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	70	16990	412.0
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	67	17711	378.3
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	84	18588	451.9
	"Lung and Bronchus"	"22030"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	65	19586	331.9
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	27	8872	304.3
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	16	10064	159.0
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	31	10680	290.3
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	25	11329	220.7
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	22	12160	180.9
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	40	12812	312.2
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	29	13362	217.0
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	36	13899	259.0
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	36	14477	248.7
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	50	15061	332.0
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	36	15652	230.0
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	40	16395	244.0
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	40	16897	236.7
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	30	5128	585.0
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	25	5968	418.9
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	30	6396	469.0
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	24	6962	344.7
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	33	7486	440.8
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	39	8014	486.6
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	35	8516	411.0
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	41	8890	461.2
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	38	9361	405.9
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	35	9841	355.7
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	26	10361	250.9
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	43	10991	391.2
	"Lung and Bronchus"	"22030"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	40	11352	352.4
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	17	9231	184.2
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	21	9440	222.5
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	22	9614	228.8
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	22	10075	218.4
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	17	10392	163.6
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	21	10967	191.5
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	20	11526	173.5
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	31	12059	257.1
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	27	12677	213.0
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	25	13435	186.1
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	26	14265	182.3
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	37	15113	244.8
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	18	4700	383.0
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	18	5505	327.0
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	26	5916	439.5
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	25	6295	397.1
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	20	6834	292.7
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	32	7413	431.7
	"Lung and Bronchus"	"22030"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	24	7948	302.0
	"Melanoma of the Skin"	"25010"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	16	80263	19.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	16	107547	14.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	22	113710	19.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	18	124564	14.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	19	88766	21.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	18	103253	17.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	17	107183	15.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	19	63727	29.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	18	69190	26.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	22	80263	27.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	16	82836	19.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	18	99769	18.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	17	50693	33.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	16	53709	29.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	16	72281	22.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	18	37923	47.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	21	49668	42.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	21	62748	33.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	17	67586	25.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	25	73076	34.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	31	76806	40.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	21	34900	60.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	17	36994	46.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	16	43019	37.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	17	46097	36.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	20	49129	40.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	24	52185	46.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	20	54210	36.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	17	30752	55.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	20	34915	57.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	17	38979	43.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	19	44370	42.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	17	46805	36.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	31	48508	63.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	19	24475	77.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	16	28479	56.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	18	29900	60.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	21	32751	64.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	21	28782	73.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	18	30626	58.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	16	18932	84.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	16	21031	76.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	21	25929	81.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	17	18588	91.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	16	13362	119.7
	"Oral Cavity and Pharynx"	"20010-20100"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	22	86114	25.5
	"Oral Cavity and Pharynx"	"20010-20100"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	20	91497	21.9
	"Oral Cavity and Pharynx"	"20010-20100"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	20	96427	20.7
	"Oral Cavity and Pharynx"	"20010-20100"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	18	101548	17.7
	"Oral Cavity and Pharynx"	"20010-20100"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	24	107547	22.3
	"Oral Cavity and Pharynx"	"20010-20100"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	18	113710	15.8
	"Oral Cavity and Pharynx"	"20010-20100"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	25	119034	21.0
	"Oral Cavity and Pharynx"	"20010-20100"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	21	124564	16.9
	"Oral Cavity and Pharynx"	"20010-20100"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	18	126274	14.3
	"Oral Cavity and Pharynx"	"20010-20100"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	19	57641	33.0
	"Oral Cavity and Pharynx"	"20010-20100"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	20	69190	28.9
	"Oral Cavity and Pharynx"	"20010-20100"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	17	74825	22.7
	"Oral Cavity and Pharynx"	"20010-20100"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	21	80263	26.2
	"Oral Cavity and Pharynx"	"20010-20100"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	23	86771	26.5
	"Oral Cavity and Pharynx"	"20010-20100"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	24	91388	26.3
	"Oral Cavity and Pharynx"	"20010-20100"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	19	96365	19.7
	"Oral Cavity and Pharynx"	"20010-20100"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	38	99769	38.1
	"Oral Cavity and Pharynx"	"20010-20100"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	16	44126	36.3
	"Oral Cavity and Pharynx"	"20010-20100"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	19	52463	36.2
	"Oral Cavity and Pharynx"	"20010-20100"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	17	58063	29.3
	"Oral Cavity and Pharynx"	"20010-20100"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	26	62748	41.4
	"Oral Cavity and Pharynx"	"20010-20100"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	22	67586	32.6
	"Oral Cavity and Pharynx"	"20010-20100"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	24	73076	32.8
	"Oral Cavity and Pharynx"	"20010-20100"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	25	76806	32.5
	"Oral Cavity and Pharynx"	"20010-20100"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	18	22612	79.6
	"Oral Cavity and Pharynx"	"20010-20100"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	16	30752	52.0
	"Oral Cavity and Pharynx"	"20010-20100"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	18	48508	37.1
	"Oral Cavity and Pharynx"	"20010-20100"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	16	30626	52.2
