"Cancer Sites"	"Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	223	861200	25.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	230	881431	26.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	240	558899	42.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	255	582356	43.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	232	606244	38.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	266	661668	40.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	237	691551	34.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	268	721546	37.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	270	754366	35.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	299	782590	38.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	323	776187	41.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	279	791733	35.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	269	812775	33.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	281	835182	33.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	316	856308	36.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	191	468878	40.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	194	477129	40.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	198	489888	40.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	230	507372	45.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	209	536538	39.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	213	557335	38.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	230	576152	39.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	223	594447	37.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	234	644820	36.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	274	669694	40.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	262	703419	37.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	268	736932	36.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	253	768723	32.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	243	432359	56.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	228	440578	51.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	247	453785	54.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	267	471394	56.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	287	497765	57.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	292	517640	56.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	308	536231	57.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	292	554378	52.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	328	604758	54.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	341	631659	54.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	343	663675	51.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	400	697365	57.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	370	726851	50.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	219	421385	52.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	266	419896	63.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	211	420767	50.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	242	424419	57.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	243	433249	56.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	257	441392	58.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	223	447920	49.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	250	454704	55.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	264	471023	56.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	278	499772	55.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	308	522283	59.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	318	542341	58.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	323	563239	57.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	267	374780	71.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	285	371635	76.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	271	371558	72.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	269	373678	72.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	289	382347	75.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	283	390594	72.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	298	397062	75.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	319	404155	78.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	358	419772	85.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	323	445386	72.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	363	467032	77.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	392	487138	80.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	366	508539	72.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	306	417269	73.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	290	414038	70.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	277	407491	68.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	293	399642	73.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	294	393096	74.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	252	387637	65.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	316	384455	82.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	273	381294	71.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	255	384068	66.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	298	391631	76.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	286	401059	71.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	284	408750	69.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	261	421482	61.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	317	331615	95.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	302	331518	91.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	334	332802	100.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	300	331927	90.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	314	329697	95.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	338	326624	103.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	315	324467	97.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	312	321211	97.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	318	323083	98.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	308	331071	93.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	337	340666	98.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	346	348542	99.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	340	359806	94.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	319	376714	84.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	338	384351	87.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	338	383245	88.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	322	379338	84.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	342	374711	91.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	370	365347	101.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	300	359318	83.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	317	350930	90.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	315	344532	91.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	278	338982	82.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	302	336384	89.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	311	335430	92.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	297	336911	88.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	333	276045	120.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	328	279126	117.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	294	277420	106.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	326	274786	118.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	335	273133	122.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	317	269484	117.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	371	271086	136.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	353	270156	130.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	344	269620	127.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	365	268981	135.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	407	268708	151.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	347	269063	129.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	335	270850	123.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	249	260340	95.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	247	265866	92.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	280	275960	101.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	269	285913	94.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	266	293399	90.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	321	300388	106.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	335	304312	110.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	317	301829	105.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	291	299543	97.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	318	296995	107.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	312	291754	106.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	329	289649	113.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	257	286992	89.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	234	167314	139.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	228	171991	132.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	253	180780	139.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	266	189276	140.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	277	194889	142.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	292	199730	146.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	314	202327	155.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	320	200297	159.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	289	199442	144.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	291	199088	146.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	281	198757	141.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	321	202467	158.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	310	205697	150.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	215	251989	85.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	217	259018	83.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	258	261819	98.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	203	264469	76.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	270	269814	100.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	260	272506	95.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	295	281638	104.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	291	289796	100.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	306	300014	102.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	310	309870	100.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	321	319987	100.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	316	329450	95.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	304	339472	89.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	172	112374	153.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	141	116947	120.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	184	120540	152.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	184	124017	148.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	179	129774	137.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	197	133635	147.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	218	140921	154.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	207	148090	139.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	269	156521	171.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	237	164246	144.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	280	171387	163.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	268	177902	150.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	303	184372	164.3
	"NHL - Nodal"	"33041"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	17	1071041	1.6
	"NHL - Nodal"	"33041"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	18	990674	1.8
	"NHL - Nodal"	"33041"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	24	1012303	2.4
	"NHL - Nodal"	"33041"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	21	1042272	2.0
